file,question,score
n05-tch-sym4-p04-c03.txt,Q9,6.6730769231
n05-tch-sym4-p04-c07.txt,Q1,7.7884615385
n05-tch-sym4-p04-c07.txt,Q2,8
n05-tch-sym4-p04-c07.txt,Q3,7.5769230769
n05-tch-sym4-p04-c07.txt,Q4,8.4038461538
n05-tch-sym4-p04-c07.txt,Q5,7.3076923077
n05-tch-sym4-p04-c07.txt,Q6,7.3653846154
n05-tch-sym4-p04-c07.txt,Q7,8.6862745098
n05-tch-sym4-p04-c07.txt,Q8,7.568627451
n05-tch-sym4-p04-c07.txt,Q9,6.9019607843
n05-tch-sym4-p04-c12.txt,Q1,6.8269230769
n05-tch-sym4-p04-c12.txt,Q2,7.8846153846
n05-tch-sym4-p04-c12.txt,Q3,7.0961538462
n05-tch-sym4-p04-c12.txt,Q4,8.2156862745
n05-tch-sym4-p04-c12.txt,Q5,6.0576923077
n05-tch-sym4-p04-c12.txt,Q6,6.0392156863
n05-tch-sym4-p04-c12.txt,Q7,8.5294117647
n05-tch-sym4-p04-c12.txt,Q8,6.8039215686
n05-tch-sym4-p04-c12.txt,Q9,5.568627451
n05-tch-sym4-p05-c03.txt,Q1,7.5666666667
n05-tch-sym4-p05-c03.txt,Q2,8.15
n05-tch-sym4-p05-c03.txt,Q3,7.95
n05-tch-sym4-p05-c03.txt,Q4,8.2166666667
n05-tch-sym4-p05-c03.txt,Q5,7.15
n05-tch-sym4-p05-c03.txt,Q6,6.7833333333
n05-tch-sym4-p05-c03.txt,Q7,8.25
n05-tch-sym4-p05-c03.txt,Q8,7.5
n05-tch-sym4-p05-c03.txt,Q9,7.593220339
n05-tch-sym4-p05-c08.txt,Q1,7.0333333333
n05-tch-sym4-p05-c08.txt,Q2,7.3
n05-tch-sym4-p05-c08.txt,Q3,6.95
n05-tch-sym4-p05-c08.txt,Q4,7.95
n05-tch-sym4-p05-c08.txt,Q5,6.3333333333
n05-tch-sym4-p05-c08.txt,Q6,6.406779661
n05-tch-sym4-p05-c08.txt,Q7,8.15
n05-tch-sym4-p05-c08.txt,Q8,7.0666666667
n05-tch-sym4-p05-c08.txt,Q9,5.85
n05-tch-sym4-p05-c12.txt,Q1,7.2881355932
n05-tch-sym4-p05-c12.txt,Q2,8.2203389831
n05-tch-sym4-p05-c12.txt,Q3,7.813559322
n05-tch-sym4-p05-c12.txt,Q4,8.406779661
n05-tch-sym4-p05-c12.txt,Q5,6.3333333333
n05-tch-sym4-p05-c12.txt,Q6,6.2333333333
n05-tch-sym4-p05-c12.txt,Q7,8.4166666667
n05-tch-sym4-p05-c12.txt,Q8,7.2833333333
n05-tch-sym4-p05-c12.txt,Q9,5.6833333333
n05-tch-sym4-p06-c04.txt,Q1,7.0175438596
n05-tch-sym4-p06-c04.txt,Q2,6.6315789474
n05-tch-sym4-p06-c04.txt,Q3,6.6315789474
n05-tch-sym4-p06-c04.txt,Q4,7.9107142857
n05-tch-sym4-p06-c04.txt,Q5,6.4385964912
n05-tch-sym4-p06-c04.txt,Q6,6.5438596491
n05-tch-sym4-p06-c04.txt,Q7,8.0727272727
n05-tch-sym4-p06-c04.txt,Q8,6.8245614035
n05-tch-sym4-p06-c04.txt,Q9,6.8214285714
n05-tch-sym4-p06-c08.txt,Q1,7.6315789474
n05-tch-sym4-p06-c08.txt,Q2,7.5087719298
n05-tch-sym4-p06-c08.txt,Q3,7.5964912281
n05-tch-sym4-p06-c08.txt,Q4,8.2631578947
n05-tch-sym4-p06-c08.txt,Q5,7.2631578947
n05-tch-sym4-p06-c08.txt,Q6,7.2363636364
n05-tch-sym4-p06-c08.txt,Q7,8.5535714286
n05-tch-sym4-p06-c08.txt,Q8,7.3684210526
n05-tch-sym4-p06-c08.txt,Q9,6.9824561404
n05-tch-sym4-p07-c04.txt,Q1,7.3125
n05-tch-sym4-p07-c04.txt,Q2,7.234375
n05-tch-sym4-p07-c04.txt,Q3,7.0952380952
n05-tch-sym4-p07-c04.txt,Q4,8.1612903226
n05-tch-sym4-p07-c04.txt,Q5,7.328125
n05-tch-sym4-p07-c04.txt,Q6,6.984375
n05-tch-sym4-p07-c04.txt,Q7,8.53125
n05-tch-sym4-p07-c04.txt,Q8,7.15625
n05-tch-sym4-p07-c04.txt,Q9,6.6875
n05-tch-sym4-p07-c09.txt,Q1,7.25
n05-tch-sym4-p07-c09.txt,Q2,5.8095238095
n05-tch-sym4-p07-c09.txt,Q3,6.5873015873
n05-tch-sym4-p07-c09.txt,Q4,8.1746031746
n05-tch-sym4-p07-c09.txt,Q5,7.28125
n05-tch-sym4-p07-c09.txt,Q6,7.53125
n05-tch-sym4-p07-c09.txt,Q7,8.3125
n05-tch-sym4-p07-c09.txt,Q8,7.390625
n05-tch-sym4-p07-c09.txt,Q9,6.75
n05-tch-sym4-p08-c05.txt,Q1,6.3559322034
n05-tch-sym4-p08-c05.txt,Q2,7.2033898305
n05-tch-sym4-p08-c05.txt,Q3,6.2711864407
n05-tch-sym4-p08-c05.txt,Q4,7.5423728814
n05-tch-sym4-p08-c05.txt,Q5,5.1724137931
n05-tch-sym4-p08-c05.txt,Q6,5.7457627119
n05-tch-sym4-p08-c05.txt,Q7,7.7627118644
n05-tch-sym4-p08-c05.txt,Q8,6.2711864407
n05-tch-sym4-p08-c05.txt,Q9,5.1694915254
n05-tch-sym4-p08-c09.txt,Q1,7.7627118644
n05-tch-sym4-p08-c09.txt,Q2,6.7966101695
n05-tch-sym4-p08-c09.txt,Q3,7.2033898305
n05-tch-sym4-p08-c09.txt,Q4,8.3728813559
n05-tch-sym4-p08-c09.txt,Q5,7.2068965517
n05-tch-sym4-p08-c09.txt,Q6,7.2372881356
n05-tch-sym4-p08-c09.txt,Q7,8.3103448276
n05-tch-sym4-p08-c09.txt,Q8,7.6101694915
n05-tch-sym4-p08-c09.txt,Q9,6.7288135593
n05-tch-sym4-p09-c01.txt,Q1,7.8431372549
n05-tch-sym4-p09-c01.txt,Q2,6
n05-tch-sym4-p09-c01.txt,Q3,6.8979591837
n05-tch-sym4-p09-c01.txt,Q4,8.3529411765
n05-tch-sym4-p09-c01.txt,Q5,8.0961538462
n05-tch-sym4-p09-c01.txt,Q6,8.0961538462
n05-tch-sym4-p09-c01.txt,Q7,8.6346153846
n05-tch-sym4-p09-c01.txt,Q8,8.1346153846
n05-tch-sym4-p09-c01.txt,Q9,8.3653846154
n05-tch-sym4-p09-c05.txt,Q1,6.0392156863
n05-tch-sym4-p09-c05.txt,Q2,8.4705882353
n05-tch-sym4-p09-c05.txt,Q3,7.58
n05-tch-sym4-p09-c05.txt,Q4,7.7647058824
n05-tch-sym4-p09-c05.txt,Q5,5.3846153846
n05-tch-sym4-p09-c05.txt,Q6,5.3269230769
n05-tch-sym4-p09-c05.txt,Q7,8.0576923077
n05-tch-sym4-p09-c05.txt,Q8,6.3846153846
n05-tch-sym4-p09-c05.txt,Q9,4.5192307692
n05-tch-sym4-p09-c10.txt,Q1,5.1346153846
n05-tch-sym4-p09-c10.txt,Q2,8.8235294118
n05-tch-sym4-p09-c10.txt,Q3,6.8039215686
n05-tch-sym4-p09-c10.txt,Q4,6.8846153846
n05-tch-sym4-p09-c10.txt,Q5,3.9038461538
n05-tch-sym4-p09-c10.txt,Q6,4.4615384615
n05-tch-sym4-p09-c10.txt,Q7,8.137254902
n05-tch-sym4-p09-c10.txt,Q8,4.1730769231
n05-tch-sym4-p09-c10.txt,Q9,2.7115384615
n06-tch-swan-p01-c05.txt,Q1,7.3913043478
n06-tch-swan-p01-c05.txt,Q2,7.4492753623
n06-tch-swan-p01-c05.txt,Q3,7.1323529412
n06-tch-swan-p01-c05.txt,Q4,8
n06-tch-swan-p01-c05.txt,Q5,6.0289855072
n06-tch-swan-p01-c05.txt,Q6,6.6029411765
n06-tch-swan-p01-c05.txt,Q7,7.9705882353
n06-tch-swan-p01-c05.txt,Q8,7.347826087
n06-tch-swan-p01-c05.txt,Q9,7.0289855072
n06-tch-swan-p01-c09.txt,Q1,7.3382352941
n06-tch-swan-p01-c09.txt,Q2,7.5074626866
n06-tch-swan-p01-c09.txt,Q3,7.3432835821
n06-tch-swan-p01-c09.txt,Q4,8.1764705882
n06-tch-swan-p01-c09.txt,Q5,5.9420289855
n06-tch-swan-p01-c09.txt,Q6,6.4264705882
n06-tch-swan-p01-c09.txt,Q7,8.1176470588
n06-tch-swan-p01-c09.txt,Q8,6.9552238806
n06-tch-swan-p01-c09.txt,Q9,5.2941176471
n06-tch-swan-p02-c01.txt,Q1,8.2452830189
n06-tch-swan-p02-c01.txt,Q2,5.320754717
n06-tch-swan-p02-c01.txt,Q3,6.8846153846
n06-tch-swan-p02-c01.txt,Q4,8.9615384615
n06-tch-swan-p02-c01.txt,Q5,8.4150943396
n06-tch-swan-p02-c01.txt,Q6,8.2264150943
n06-tch-swan-p02-c01.txt,Q7,8.7547169811
n06-tch-swan-p02-c01.txt,Q8,8.1509433962
n06-tch-swan-p02-c01.txt,Q9,8.0566037736
n06-tch-swan-p02-c05.txt,Q1,7.4807692308
n06-tch-swan-p02-c05.txt,Q2,8.0377358491
n06-tch-swan-p02-c05.txt,Q3,7.9433962264
n06-tch-swan-p02-c05.txt,Q4,8.4905660377
n06-tch-swan-p02-c05.txt,Q5,6.4905660377
n06-tch-swan-p02-c05.txt,Q6,6.3773584906
n06-tch-swan-p02-c05.txt,Q7,8.5094339623
n06-tch-swan-p02-c05.txt,Q8,7.2115384615
n06-tch-swan-p02-c05.txt,Q9,6.2075471698
n06-tch-swan-p02-c10.txt,Q1,6.7037037037
n06-tch-swan-p02-c10.txt,Q2,8.4905660377
n06-tch-swan-p02-c10.txt,Q3,8.1346153846
n06-tch-swan-p02-c10.txt,Q4,8.7407407407
n06-tch-swan-p02-c10.txt,Q5,6.4528301887
n06-tch-swan-p02-c10.txt,Q6,5.5185185185
n06-tch-swan-p02-c10.txt,Q7,8.2222222222
n06-tch-swan-p02-c10.txt,Q8,7.4444444444
n06-tch-swan-p02-c10.txt,Q9,7.1320754717
n06-tch-swan-p03-c01.txt,Q1,8.0327868852
n06-tch-swan-p03-c01.txt,Q2,5.935483871
n06-tch-swan-p03-c01.txt,Q3,7.2131147541
n06-tch-swan-p03-c01.txt,Q4,8.393442623
n06-tch-swan-p03-c01.txt,Q5,7.8709677419
n06-tch-swan-p03-c01.txt,Q6,7.9365079365
n06-tch-swan-p03-c01.txt,Q7,8.4285714286
n06-tch-swan-p03-c01.txt,Q8,8.1111111111
n06-tch-swan-p03-c01.txt,Q9,7.9841269841
n06-tch-swan-p03-c06.txt,Q1,6.0833333333
n06-tch-swan-p03-c06.txt,Q2,8.5333333333
n06-tch-swan-p03-c06.txt,Q3,7.2666666667
n06-tch-swan-p03-c06.txt,Q4,7.05
n06-tch-swan-p03-c06.txt,Q5,5.064516129
n06-tch-swan-p03-c06.txt,Q6,4.8387096774
n06-tch-swan-p03-c06.txt,Q7,7.7903225806
n06-tch-swan-p03-c06.txt,Q8,4.7096774194
n06-tch-swan-p03-c06.txt,Q9,2.8548387097
n06-tch-swan-p03-c10.txt,Q1,7.2295081967
n06-tch-swan-p03-c10.txt,Q2,7.868852459
n06-tch-swan-p03-c10.txt,Q3,7.45
n06-tch-swan-p03-c10.txt,Q4,8.393442623
n06-tch-swan-p03-c10.txt,Q5,6.7419354839
n06-tch-swan-p03-c10.txt,Q6,6.4516129032
n06-tch-swan-p03-c10.txt,Q7,8.1290322581
n06-tch-swan-p03-c10.txt,Q8,7.1935483871
n06-tch-swan-p03-c10.txt,Q9,6.8032786885
n06-tch-swan-p04-c02.txt,Q1,7.7321428571
n06-tch-swan-p04-c02.txt,Q2,6.75
n06-tch-swan-p04-c02.txt,Q3,7.125
n06-tch-swan-p04-c02.txt,Q4,8.2321428571
n06-tch-swan-p04-c02.txt,Q5,7.4736842105
n06-tch-swan-p04-c02.txt,Q6,7.7368421053
n06-tch-swan-p04-c02.txt,Q7,8.4821428571
n06-tch-swan-p04-c02.txt,Q8,7.7719298246
n06-tch-swan-p04-c02.txt,Q9,7.1607142857
n06-tch-swan-p04-c06.txt,Q1,7.0535714286
n06-tch-swan-p04-c06.txt,Q2,7.7857142857
n06-tch-swan-p04-c06.txt,Q3,7.2857142857
n06-tch-swan-p04-c06.txt,Q4,7.8
n06-tch-swan-p04-c06.txt,Q5,6.2807017544
n06-tch-swan-p04-c06.txt,Q6,6.4912280702
n06-tch-swan-p04-c06.txt,Q7,8.0526315789
n06-tch-swan-p04-c06.txt,Q8,7.2807017544
n06-tch-swan-p04-c06.txt,Q9,5.9824561404
n06-tch-swan-p04-c11.txt,Q1,6.6363636364
n06-tch-swan-p04-c11.txt,Q2,8.8181818182
n06-tch-swan-p04-c11.txt,Q3,7.8
n06-tch-swan-p04-c11.txt,Q4,8.3272727273
n06-tch-swan-p04-c11.txt,Q5,6.8363636364
n06-tch-swan-p04-c11.txt,Q6,5.1071428571
n06-tch-swan-p04-c11.txt,Q7,8.375
n06-tch-swan-p04-c11.txt,Q8,7.3214285714
n06-tch-swan-p04-c11.txt,Q9,7.1607142857
n06-tch-swan-p05-c02.txt,Q1,7.3617021277
n06-tch-swan-p05-c02.txt,Q2,5.6595744681
n06-tch-swan-p05-c02.txt,Q3,6.5319148936
n06-tch-swan-p05-c02.txt,Q4,8.0638297872
n06-tch-swan-p05-c02.txt,Q5,6.8723404255
n06-tch-swan-p05-c02.txt,Q6,6.9787234043
n06-tch-swan-p05-c02.txt,Q7,8.085106383
n06-tch-swan-p05-c02.txt,Q8,6.8510638298
n06-tch-swan-p05-c02.txt,Q9,5.8723404255
n06-tch-swan-p05-c07.txt,Q1,7.6808510638
n06-tch-swan-p05-c07.txt,Q2,7.5319148936
n06-tch-swan-p05-c07.txt,Q3,7.4042553191
n06-tch-swan-p05-c07.txt,Q4,7.9787234043
n06-tch-swan-p05-c07.txt,Q5,7.0212765957
n06-tch-swan-p05-c07.txt,Q6,7.085106383
n06-tch-swan-p05-c07.txt,Q7,8.1914893617
n06-tch-swan-p05-c07.txt,Q8,7.2978723404
n06-tch-swan-p05-c07.txt,Q9,6.4893617021
n06-tch-swan-p05-c11.txt,Q1,6.2765957447
n06-tch-swan-p05-c11.txt,Q2,9.1063829787
n06-tch-swan-p05-c11.txt,Q3,8.2553191489
n06-tch-swan-p05-c11.txt,Q4,8.8510638298
n06-tch-swan-p05-c11.txt,Q5,7.5531914894
n06-tch-swan-p05-c11.txt,Q6,4.6595744681
n06-tch-swan-p05-c11.txt,Q7,8.8260869565
n06-tch-swan-p05-c11.txt,Q8,7.3617021277
n06-tch-swan-p05-c11.txt,Q9,7.5531914894
n06-tch-swan-p06-c03.txt,Q1,7.5185185185
n06-tch-swan-p06-c03.txt,Q2,6.1886792453
n06-tch-swan-p06-c03.txt,Q3,6.8301886792
n06-tch-swan-p06-c03.txt,Q4,7.3962264151
n06-tch-swan-p06-c03.txt,Q5,6.7962962963
n06-tch-swan-p06-c03.txt,Q6,6.7407407407
n06-tch-swan-p06-c03.txt,Q7,7.962962963
n06-tch-swan-p06-c03.txt,Q8,6.9814814815
n06-tch-swan-p06-c03.txt,Q9,6.3333333333
n06-tch-swan-p06-c07.txt,Q1,8.0185185185
n06-tch-swan-p06-c07.txt,Q2,7.2962962963
n06-tch-swan-p06-c07.txt,Q3,7.5740740741
n06-tch-swan-p06-c07.txt,Q4,7.9074074074
n06-tch-swan-p06-c07.txt,Q5,7.537037037
n06-tch-swan-p06-c07.txt,Q6,7.4150943396
n06-tch-swan-p06-c07.txt,Q7,7.9259259259
n06-tch-swan-p06-c07.txt,Q8,7.7407407407
n06-tch-swan-p06-c07.txt,Q9,7.7407407407
n06-tch-swan-p06-c12.txt,Q1,6.5660377358
n06-tch-swan-p06-c12.txt,Q2,7.4905660377
n06-tch-swan-p06-c12.txt,Q3,6.8679245283
n06-tch-swan-p06-c12.txt,Q4,7.3018867925
n06-tch-swan-p06-c12.txt,Q5,5.9245283019
n06-tch-swan-p06-c12.txt,Q6,5.4716981132
n06-tch-swan-p06-c12.txt,Q7,7.5098039216
n06-tch-swan-p06-c12.txt,Q8,6.5660377358
n06-tch-swan-p06-c12.txt,Q9,6.0754716981
n06-tch-swan-p07-c03.txt,Q1,8.1724137931
n06-tch-swan-p07-c03.txt,Q2,7.1379310345
n06-tch-swan-p07-c03.txt,Q3,7.3793103448
n06-tch-swan-p07-c03.txt,Q4,8.1206896552
n06-tch-swan-p07-c03.txt,Q5,7.8813559322
n06-tch-swan-p07-c03.txt,Q6,7.6101694915
n06-tch-swan-p07-c03.txt,Q7,8.7966101695
n06-tch-swan-p07-c03.txt,Q8,7.6896551724
n06-tch-swan-p07-c03.txt,Q9,6.7118644068
n06-tch-swan-p07-c08.txt,Q1,7.775862069
n06-tch-swan-p07-c08.txt,Q2,7.5172413793
n06-tch-swan-p07-c08.txt,Q3,7.5
n06-tch-swan-p07-c08.txt,Q4,8.6551724138
n06-tch-swan-p07-c08.txt,Q5,7.4833333333
n06-tch-swan-p07-c08.txt,Q6,7.3666666667
n06-tch-swan-p07-c08.txt,Q7,8.7833333333
n06-tch-swan-p07-c08.txt,Q8,7.7833333333
n06-tch-swan-p07-c08.txt,Q9,7.7333333333
n06-tch-swan-p07-c12.txt,Q1,7.75
n06-tch-swan-p07-c12.txt,Q2,8.7627118644
n06-tch-swan-p07-c12.txt,Q3,8.2333333333
n06-tch-swan-p07-c12.txt,Q4,8.8166666667
n06-tch-swan-p07-c12.txt,Q5,7.6779661017
n06-tch-swan-p07-c12.txt,Q6,6.8166666667
n06-tch-swan-p07-c12.txt,Q7,8.9166666667
n06-tch-swan-p07-c12.txt,Q8,7.8
n06-tch-swan-p07-c12.txt,Q9,7.6666666667
n06-tch-swan-p08-c04.txt,Q1,7.7307692308
n06-tch-swan-p08-c04.txt,Q2,7.3461538462
n06-tch-swan-p08-c04.txt,Q3,7.4038461538
n06-tch-swan-p08-c04.txt,Q4,8.0961538462
n06-tch-swan-p08-c04.txt,Q5,7.7843137255
n06-tch-swan-p08-c04.txt,Q6,7.4038461538
n06-tch-swan-p08-c04.txt,Q7,8.5769230769
n06-tch-swan-p08-c04.txt,Q8,7.5384615385
n06-tch-swan-p08-c04.txt,Q9,7.6153846154
n06-tch-swan-p08-c08.txt,Q1,7.6923076923
n06-tch-swan-p08-c08.txt,Q2,7.6153846154
n06-tch-swan-p08-c08.txt,Q3,7.2884615385
n06-tch-swan-p08-c08.txt,Q4,8.2884615385
n06-tch-swan-p08-c08.txt,Q5,7.2307692308
n06-tch-swan-p08-c08.txt,Q6,7.0769230769
n06-tch-swan-p08-c08.txt,Q7,8.7254901961
n06-tch-swan-p08-c08.txt,Q8,7.6730769231
n06-tch-swan-p08-c08.txt,Q9,7.75
n06-tch-swan-p09-c04.txt,Q1,7.5263157895
n06-tch-swan-p09-c04.txt,Q2,6.6140350877
n06-tch-swan-p09-c04.txt,Q3,6.8392857143
n06-tch-swan-p09-c04.txt,Q4,8.1228070175
n06-tch-swan-p09-c04.txt,Q5,7.298245614
n06-tch-swan-p09-c04.txt,Q6,7.4285714286
n06-tch-swan-p09-c04.txt,Q7,8.5263157895
n06-tch-swan-p09-c04.txt,Q8,7.7192982456
n06-tch-swan-p09-c04.txt,Q9,7.5964912281
n06-tch-swan-p09-c09.txt,Q1,7.6551724138
n06-tch-swan-p09-c09.txt,Q2,7.1551724138
n06-tch-swan-p09-c09.txt,Q3,7.3275862069
n06-tch-swan-p09-c09.txt,Q4,7.7068965517
n06-tch-swan-p09-c09.txt,Q5,6.8448275862
n06-tch-swan-p09-c09.txt,Q6,7.0877192982
n06-tch-swan-p09-c09.txt,Q7,8.2105263158
n06-tch-swan-p09-c09.txt,Q8,7.1403508772
n06-tch-swan-p09-c09.txt,Q9,6.3793103448
n07-rim-sche-p01-c04.txt,Q1,7.552238806
n07-rim-sche-p01-c04.txt,Q2,7.2089552239
n07-rim-sche-p01-c04.txt,Q3,7.0447761194
n07-rim-sche-p01-c04.txt,Q4,8.0447761194
n07-rim-sche-p01-c04.txt,Q5,6.4848484848
n07-rim-sche-p01-c04.txt,Q6,7.1492537313
n07-rim-sche-p01-c04.txt,Q7,8.078125
n07-rim-sche-p01-c04.txt,Q8,7.2121212121
n07-rim-sche-p01-c04.txt,Q9,6.7910447761
n07-rim-sche-p01-c08.txt,Q1,6.0298507463
n07-rim-sche-p01-c08.txt,Q2,8.552238806
n07-rim-sche-p01-c08.txt,Q3,8
n07-rim-sche-p01-c08.txt,Q4,7.8805970149
n07-rim-sche-p01-c08.txt,Q5,6.2686567164
n07-rim-sche-p01-c08.txt,Q6,5.1791044776
n07-rim-sche-p01-c08.txt,Q7,8.4769230769
n07-rim-sche-p01-c08.txt,Q8,7.2686567164
n07-rim-sche-p01-c08.txt,Q9,7.0447761194
n07-rim-sche-p02-c04.txt,Q1,7.4545454545
n07-rim-sche-p02-c04.txt,Q2,6.6964285714
n07-rim-sche-p02-c04.txt,Q3,7.25
n07-rim-sche-p02-c04.txt,Q4,8.2142857143
n07-rim-sche-p02-c04.txt,Q5,6.8596491228
n07-rim-sche-p02-c04.txt,Q6,6.8596491228
n07-rim-sche-p02-c04.txt,Q7,8.3859649123
n07-rim-sche-p02-c04.txt,Q8,7.4912280702
n07-rim-sche-p02-c04.txt,Q9,6.2280701754
n07-rim-sche-p02-c09.txt,Q1,7.4827586207
n07-rim-sche-p02-c09.txt,Q2,6.0344827586
n07-rim-sche-p02-c09.txt,Q3,6.7413793103
n07-rim-sche-p02-c09.txt,Q4,8.3448275862
n07-rim-sche-p02-c09.txt,Q5,6.5344827586
n07-rim-sche-p02-c09.txt,Q6,6.8448275862
n07-rim-sche-p02-c09.txt,Q7,8.3103448276
n07-rim-sche-p02-c09.txt,Q8,7.2931034483
n07-rim-sche-p02-c09.txt,Q9,5.9827586207
n07-rim-sche-p03-c05.txt,Q1,6.6935483871
n07-rim-sche-p03-c05.txt,Q2,8.2580645161
n07-rim-sche-p03-c05.txt,Q3,7.3387096774
n07-rim-sche-p03-c05.txt,Q4,7.5967741935
n07-rim-sche-p03-c05.txt,Q5,5.5
n07-rim-sche-p03-c05.txt,Q6,5.9523809524
n07-rim-sche-p03-c05.txt,Q7,8.2698412698
n07-rim-sche-p03-c05.txt,Q8,6.2222222222
n07-rim-sche-p03-c05.txt,Q9,4.6721311475
n07-rim-sche-p03-c09.txt,Q1,7.5
n07-rim-sche-p03-c09.txt,Q2,6.8095238095
n07-rim-sche-p03-c09.txt,Q3,7.3492063492
n07-rim-sche-p03-c09.txt,Q4,7.9365079365
n07-rim-sche-p03-c09.txt,Q5,7.2698412698
n07-rim-sche-p03-c09.txt,Q6,7.5555555556
n07-rim-sche-p03-c09.txt,Q7,8.4920634921
n07-rim-sche-p03-c09.txt,Q8,7.4677419355
n07-rim-sche-p03-c09.txt,Q9,6.9682539683
n07-rim-sche-p04-c01.txt,Q1,8.0576923077
n07-rim-sche-p04-c01.txt,Q2,5.6153846154
n07-rim-sche-p04-c01.txt,Q3,6.5384615385
n07-rim-sche-p04-c01.txt,Q4,8.4038461538
n07-rim-sche-p04-c01.txt,Q5,8.24
n07-rim-sche-p04-c01.txt,Q6,8.1153846154
n07-rim-sche-p04-c01.txt,Q7,8.4038461538
n07-rim-sche-p04-c01.txt,Q8,7.9019607843
n07-rim-sche-p04-c01.txt,Q9,8.1923076923
n07-rim-sche-p04-c05.txt,Q1,5.8867924528
n07-rim-sche-p04-c05.txt,Q2,8.6603773585
n07-rim-sche-p04-c05.txt,Q3,7.7884615385
n07-rim-sche-p04-c05.txt,Q4,7.0943396226
n07-rim-sche-p04-c05.txt,Q5,4.8076923077
n07-rim-sche-p04-c05.txt,Q6,4.5660377358
n07-rim-sche-p04-c05.txt,Q7,8.0377358491
n07-rim-sche-p04-c05.txt,Q8,5.0566037736
n07-rim-sche-p04-c05.txt,Q9,3.4528301887
n07-rim-sche-p04-c10.txt,Q1,7.0576923077
n07-rim-sche-p04-c10.txt,Q2,8.6346153846
n07-rim-sche-p04-c10.txt,Q3,8.2307692308
n07-rim-sche-p04-c10.txt,Q4,8.2115384615
n07-rim-sche-p04-c10.txt,Q5,6.862745098
n07-rim-sche-p04-c10.txt,Q6,5.8653846154
n07-rim-sche-p04-c10.txt,Q7,8.3846153846
n07-rim-sche-p04-c10.txt,Q8,6.8076923077
n07-rim-sche-p04-c10.txt,Q9,7.0769230769
n07-rim-sche-p05-c01.txt,Q1,7.3333333333
n07-rim-sche-p05-c01.txt,Q2,6.3333333333
n07-rim-sche-p05-c01.txt,Q3,6.8823529412
n07-rim-sche-p05-c01.txt,Q4,8.0588235294
n07-rim-sche-p05-c01.txt,Q5,7.2307692308
n07-rim-sche-p05-c01.txt,Q6,7.3076923077
n07-rim-sche-p05-c01.txt,Q7,8.0769230769
n07-rim-sche-p05-c01.txt,Q8,7.4423076923
n07-rim-sche-p05-c01.txt,Q9,7.4230769231
n07-rim-sche-p05-c06.txt,Q1,6.2941176471
n07-rim-sche-p05-c06.txt,Q2,7.6078431373
n07-rim-sche-p05-c06.txt,Q3,6.5098039216
n07-rim-sche-p05-c06.txt,Q4,7.2352941176
n07-rim-sche-p05-c06.txt,Q5,5.4615384615
n07-rim-sche-p05-c06.txt,Q6,5.2692307692
n07-rim-sche-p05-c06.txt,Q7,7.7115384615
n07-rim-sche-p05-c06.txt,Q8,6.2941176471
n07-rim-sche-p05-c06.txt,Q9,5.5384615385
n07-rim-sche-p05-c10.txt,Q1,6.2941176471
n07-rim-sche-p05-c10.txt,Q2,8.1960784314
n07-rim-sche-p05-c10.txt,Q3,7.5490196078
n07-rim-sche-p05-c10.txt,Q4,7.4705882353
n07-rim-sche-p05-c10.txt,Q5,5.9615384615
n07-rim-sche-p05-c10.txt,Q6,5.0384615385
n07-rim-sche-p05-c10.txt,Q7,7.8269230769
n07-rim-sche-p05-c10.txt,Q8,6.6923076923
n07-rim-sche-p05-c10.txt,Q9,6.0384615385
n07-rim-sche-p06-c02.txt,Q1,7.6111111111
n07-rim-sche-p06-c02.txt,Q2,5.2083333333
n07-rim-sche-p06-c02.txt,Q3,6.125
n07-rim-sche-p06-c02.txt,Q4,7.9027777778
n07-rim-sche-p06-c02.txt,Q5,7.2916666667
n07-rim-sche-p06-c02.txt,Q6,7.4857142857
n07-rim-sche-p06-c02.txt,Q7,8.2916666667
n07-rim-sche-p06-c02.txt,Q8,7.4861111111
n07-rim-sche-p06-c02.txt,Q9,7.3194444444
n07-rim-sche-p06-c06.txt,Q1,6.8714285714
n07-rim-sche-p06-c06.txt,Q2,7.3142857143
n07-rim-sche-p06-c06.txt,Q3,6.4285714286
n07-rim-sche-p06-c06.txt,Q4,8.0571428571
n07-rim-sche-p06-c06.txt,Q5,5.6428571429
n07-rim-sche-p06-c06.txt,Q6,6.1884057971
n07-rim-sche-p06-c06.txt,Q7,8.0714285714
n07-rim-sche-p06-c06.txt,Q8,7.0142857143
n07-rim-sche-p06-c06.txt,Q9,6.6428571429
n07-rim-sche-p06-c11.txt,Q1,6.4714285714
n07-rim-sche-p06-c11.txt,Q2,8.6714285714
n07-rim-sche-p06-c11.txt,Q3,8.0142857143
n07-rim-sche-p06-c11.txt,Q4,8.5571428571
n07-rim-sche-p06-c11.txt,Q5,7.2142857143
n07-rim-sche-p06-c11.txt,Q6,5.1884057971
n07-rim-sche-p06-c11.txt,Q7,8.7428571429
n07-rim-sche-p06-c11.txt,Q8,7.4571428571
n07-rim-sche-p06-c11.txt,Q9,7.7142857143
n07-rim-sche-p07-c02.txt,Q1,7.1403508772
n07-rim-sche-p07-c02.txt,Q2,6.3157894737
n07-rim-sche-p07-c02.txt,Q3,6.5263157895
n07-rim-sche-p07-c02.txt,Q4,7.9122807018
n07-rim-sche-p07-c02.txt,Q5,6.1034482759
