file,question,score
n03-car-et60-p12-c10.txt,Q3,7.95454545454545
n03-car-et60-p12-c10.txt,Q4,7.68181818181818
n03-car-et60-p12-c10.txt,Q5,6.13636363636364
n03-car-et60-p12-c10.txt,Q6,5.86046511627907
n03-car-et60-p12-c10.txt,Q7,7.54545454545455
n03-car-et60-p12-c10.txt,Q8,6.79545454545455
n03-car-et60-p12-c10.txt,Q9,5.76744186046512
n04-esp-roma-p01-c09.txt,Q1,7.75
n04-esp-roma-p01-c09.txt,Q2,7.9
n04-esp-roma-p01-c09.txt,Q3,7.925
n04-esp-roma-p01-c09.txt,Q4,8.675
n04-esp-roma-p01-c09.txt,Q5,7.675
n04-esp-roma-p01-c09.txt,Q6,6.675
n04-esp-roma-p01-c09.txt,Q7,8.2
n04-esp-roma-p01-c09.txt,Q8,8.1
n04-esp-roma-p01-c09.txt,Q9,7.875
n04-esp-roma-p01-c10.txt,Q1,7.35416666666667
n04-esp-roma-p01-c10.txt,Q2,6.8125
n04-esp-roma-p01-c10.txt,Q3,7.04166666666667
n04-esp-roma-p01-c10.txt,Q4,7.75
n04-esp-roma-p01-c10.txt,Q5,7.04166666666667
n04-esp-roma-p01-c10.txt,Q6,6.75
n04-esp-roma-p01-c10.txt,Q7,7.60416666666667
n04-esp-roma-p01-c10.txt,Q8,7.58333333333333
n04-esp-roma-p01-c10.txt,Q9,7.02083333333333
n04-esp-roma-p01-c11.txt,Q1,6.84375
n04-esp-roma-p01-c11.txt,Q2,6.03125
n04-esp-roma-p01-c11.txt,Q3,5.9375
n04-esp-roma-p01-c11.txt,Q4,7.71875
n04-esp-roma-p01-c11.txt,Q5,6.3125
n04-esp-roma-p01-c11.txt,Q6,6.21875
n04-esp-roma-p01-c11.txt,Q7,7.3125
n04-esp-roma-p01-c11.txt,Q8,7.0625
n04-esp-roma-p01-c11.txt,Q9,5.90625
n04-esp-roma-p02-c10.txt,Q1,7.83673469387755
n04-esp-roma-p02-c10.txt,Q2,7.38775510204082
n04-esp-roma-p02-c10.txt,Q3,7.63265306122449
n04-esp-roma-p02-c10.txt,Q4,8.3265306122449
n04-esp-roma-p02-c10.txt,Q5,7.71428571428571
n04-esp-roma-p02-c10.txt,Q6,7.30612244897959
n04-esp-roma-p02-c10.txt,Q7,7.93877551020408
n04-esp-roma-p02-c10.txt,Q8,7.93877551020408
n04-esp-roma-p02-c10.txt,Q9,7.6734693877551
n04-esp-roma-p02-c11.txt,Q1,7.43181818181818
n04-esp-roma-p02-c11.txt,Q2,6.53488372093023
n04-esp-roma-p02-c11.txt,Q3,6.54545454545455
n04-esp-roma-p02-c11.txt,Q4,7.54545454545455
n04-esp-roma-p02-c11.txt,Q5,7
n04-esp-roma-p02-c11.txt,Q6,6.68181818181818
n04-esp-roma-p02-c11.txt,Q7,7.95454545454545
n04-esp-roma-p02-c11.txt,Q8,7.20454545454545
n04-esp-roma-p02-c11.txt,Q9,5.90697674418605
n04-esp-roma-p02-c12.txt,Q1,6.04545454545455
n04-esp-roma-p02-c12.txt,Q2,8.88636363636364
n04-esp-roma-p02-c12.txt,Q3,8.06818181818182
n04-esp-roma-p02-c12.txt,Q4,7.97777777777778
n04-esp-roma-p02-c12.txt,Q5,5.7906976744186
n04-esp-roma-p02-c12.txt,Q6,5.07317073170732
n04-esp-roma-p02-c12.txt,Q7,8.02272727272727
n04-esp-roma-p02-c12.txt,Q8,6.72727272727273
n04-esp-roma-p02-c12.txt,Q9,5.41025641025641
n04-esp-roma-p03-c11.txt,Q1,7
n04-esp-roma-p03-c11.txt,Q2,6.65714285714286
n04-esp-roma-p03-c11.txt,Q3,6.54285714285714
n04-esp-roma-p03-c11.txt,Q4,7.35294117647059
n04-esp-roma-p03-c11.txt,Q5,6.57142857142857
n04-esp-roma-p03-c11.txt,Q6,6.63636363636364
n04-esp-roma-p03-c11.txt,Q7,7.85714285714286
n04-esp-roma-p03-c11.txt,Q8,6.97142857142857
n04-esp-roma-p03-c11.txt,Q9,5.79310344827586
n04-esp-roma-p03-c12.txt,Q1,5.6046511627907
n04-esp-roma-p03-c12.txt,Q2,8.95454545454546
n04-esp-roma-p03-c12.txt,Q3,7.30232558139535
n04-esp-roma-p03-c12.txt,Q4,7.90697674418605
n04-esp-roma-p03-c12.txt,Q5,5.65
n04-esp-roma-p03-c12.txt,Q6,4.20512820512821
n04-esp-roma-p03-c12.txt,Q7,8.09090909090909
n04-esp-roma-p03-c12.txt,Q8,6.26190476190476
n04-esp-roma-p03-c12.txt,Q9,4.8421052631579
n04-esp-roma-p03-c13.txt,Q1,7.71794871794872
n04-esp-roma-p03-c13.txt,Q2,6.28205128205128
n04-esp-roma-p03-c13.txt,Q3,6.84615384615385
n04-esp-roma-p03-c13.txt,Q4,7.7948717948718
n04-esp-roma-p03-c13.txt,Q5,7.82051282051282
n04-esp-roma-p03-c13.txt,Q6,7.41025641025641
n04-esp-roma-p03-c13.txt,Q7,8.02564102564103
n04-esp-roma-p03-c13.txt,Q8,7.76923076923077
n04-esp-roma-p03-c13.txt,Q9,6.97435897435897
n04-esp-roma-p04-c01.txt,Q1,7.5
n04-esp-roma-p04-c01.txt,Q2,6.48837209302326
n04-esp-roma-p04-c01.txt,Q3,6.66666666666667
n04-esp-roma-p04-c01.txt,Q4,7.61904761904762
n04-esp-roma-p04-c01.txt,Q5,7.16279069767442
n04-esp-roma-p04-c01.txt,Q6,7.07142857142857
n04-esp-roma-p04-c01.txt,Q7,7.81395348837209
n04-esp-roma-p04-c01.txt,Q8,7.23255813953488
n04-esp-roma-p04-c01.txt,Q9,6.3953488372093
n04-esp-roma-p04-c12.txt,Q1,5.76923076923077
n04-esp-roma-p04-c12.txt,Q2,7.675
n04-esp-roma-p04-c12.txt,Q3,6.4
n04-esp-roma-p04-c12.txt,Q4,7.175
n04-esp-roma-p04-c12.txt,Q5,5.02702702702703
n04-esp-roma-p04-c12.txt,Q6,4.75675675675676
n04-esp-roma-p04-c12.txt,Q7,7.45
n04-esp-roma-p04-c12.txt,Q8,6.15384615384615
n04-esp-roma-p04-c12.txt,Q9,5.65625
n04-esp-roma-p04-c13.txt,Q1,7.31707317073171
n04-esp-roma-p04-c13.txt,Q2,7.17073170731707
n04-esp-roma-p04-c13.txt,Q3,7.1219512195122
n04-esp-roma-p04-c13.txt,Q4,7.65853658536585
n04-esp-roma-p04-c13.txt,Q5,6.65853658536585
n04-esp-roma-p04-c13.txt,Q6,6.63414634146341
n04-esp-roma-p04-c13.txt,Q7,7.65853658536585
n04-esp-roma-p04-c13.txt,Q8,7.14634146341463
n04-esp-roma-p04-c13.txt,Q9,6.63414634146341
n04-esp-roma-p05-c01.txt,Q1,5.43243243243243
n04-esp-roma-p05-c01.txt,Q2,7.43243243243243
n04-esp-roma-p05-c01.txt,Q3,6.86486486486487
n04-esp-roma-p05-c01.txt,Q4,6.21621621621622
n04-esp-roma-p05-c01.txt,Q5,5.57142857142857
n04-esp-roma-p05-c01.txt,Q6,4.69444444444444
n04-esp-roma-p05-c01.txt,Q7,7.08108108108108
n04-esp-roma-p05-c01.txt,Q8,5.55555555555556
n04-esp-roma-p05-c01.txt,Q9,5.2258064516129
n04-esp-roma-p05-c02.txt,Q1,7.23684210526316
n04-esp-roma-p05-c02.txt,Q2,7.26315789473684
n04-esp-roma-p05-c02.txt,Q3,7.31578947368421
n04-esp-roma-p05-c02.txt,Q4,8
n04-esp-roma-p05-c02.txt,Q5,6.23684210526316
n04-esp-roma-p05-c02.txt,Q6,5.91891891891892
n04-esp-roma-p05-c02.txt,Q7,8.26315789473684
n04-esp-roma-p05-c02.txt,Q8,7.18421052631579
n04-esp-roma-p05-c02.txt,Q9,7.10526315789474
n04-esp-roma-p05-c13.txt,Q1,7.60606060606061
n04-esp-roma-p05-c13.txt,Q2,6.45454545454545
n04-esp-roma-p05-c13.txt,Q3,6.57575757575758
n04-esp-roma-p05-c13.txt,Q4,7.90909090909091
n04-esp-roma-p05-c13.txt,Q5,7
n04-esp-roma-p05-c13.txt,Q6,7.3030303030303
n04-esp-roma-p05-c13.txt,Q7,8.27272727272727
n04-esp-roma-p05-c13.txt,Q8,7.39393939393939
n04-esp-roma-p05-c13.txt,Q9,6.93939393939394
n04-esp-roma-p06-c01.txt,Q1,6.93103448275862
n04-esp-roma-p06-c01.txt,Q2,6.62068965517241
n04-esp-roma-p06-c01.txt,Q3,6.6551724137931
n04-esp-roma-p06-c01.txt,Q4,7.13793103448276
n04-esp-roma-p06-c01.txt,Q5,6.55172413793104
n04-esp-roma-p06-c01.txt,Q6,6.17241379310345
n04-esp-roma-p06-c01.txt,Q7,7.79310344827586
n04-esp-roma-p06-c01.txt,Q8,6.58620689655172
n04-esp-roma-p06-c01.txt,Q9,5.37037037037037
n04-esp-roma-p06-c02.txt,Q1,7.68421052631579
n04-esp-roma-p06-c02.txt,Q2,7.42105263157895
n04-esp-roma-p06-c02.txt,Q3,7.23684210526316
n04-esp-roma-p06-c02.txt,Q4,7.81578947368421
n04-esp-roma-p06-c02.txt,Q5,7.13157894736842
n04-esp-roma-p06-c02.txt,Q6,6.52631578947368
n04-esp-roma-p06-c02.txt,Q7,7.71052631578947
n04-esp-roma-p06-c02.txt,Q8,7.10526315789474
n04-esp-roma-p06-c02.txt,Q9,6.02777777777778
n04-esp-roma-p06-c03.txt,Q1,7.27027027027027
n04-esp-roma-p06-c03.txt,Q2,7.48648648648649
n04-esp-roma-p06-c03.txt,Q3,7.32432432432432
n04-esp-roma-p06-c03.txt,Q4,7.67567567567568
n04-esp-roma-p06-c03.txt,Q5,6.86486486486487
n04-esp-roma-p06-c03.txt,Q6,6.44444444444444
n04-esp-roma-p06-c03.txt,Q7,8.05405405405405
n04-esp-roma-p06-c03.txt,Q8,6.80555555555556
n04-esp-roma-p06-c03.txt,Q9,6.52941176470588
n04-esp-roma-p07-c02.txt,Q1,7.275
n04-esp-roma-p07-c02.txt,Q2,7.425
n04-esp-roma-p07-c02.txt,Q3,7.35
n04-esp-roma-p07-c02.txt,Q4,8.025
n04-esp-roma-p07-c02.txt,Q5,7
n04-esp-roma-p07-c02.txt,Q6,6.6
n04-esp-roma-p07-c02.txt,Q7,8.125
n04-esp-roma-p07-c02.txt,Q8,7.25
n04-esp-roma-p07-c02.txt,Q9,6.375
n04-esp-roma-p07-c03.txt,Q1,7.46153846153846
n04-esp-roma-p07-c03.txt,Q2,7.66666666666667
n04-esp-roma-p07-c03.txt,Q3,7.35897435897436
n04-esp-roma-p07-c03.txt,Q4,8.30769230769231
n04-esp-roma-p07-c03.txt,Q5,7.17948717948718
n04-esp-roma-p07-c03.txt,Q6,6.25641025641026
n04-esp-roma-p07-c03.txt,Q7,8.33333333333333
n04-esp-roma-p07-c03.txt,Q8,7.12820512820513
n04-esp-roma-p07-c03.txt,Q9,7.05128205128205
n04-esp-roma-p07-c04.txt,Q1,7.71428571428571
n04-esp-roma-p07-c04.txt,Q2,5
n04-esp-roma-p07-c04.txt,Q3,6.45714285714286
n04-esp-roma-p07-c04.txt,Q4,8
n04-esp-roma-p07-c04.txt,Q5,8
n04-esp-roma-p07-c04.txt,Q6,7.77142857142857
n04-esp-roma-p07-c04.txt,Q7,8.05714285714286
n04-esp-roma-p07-c04.txt,Q8,7.94285714285714
n04-esp-roma-p07-c04.txt,Q9,8.25714285714286
n04-esp-roma-p08-c03.txt,Q1,6.97435897435897
n04-esp-roma-p08-c03.txt,Q2,7.56410256410256
n04-esp-roma-p08-c03.txt,Q3,7.35897435897436
n04-esp-roma-p08-c03.txt,Q4,7.61538461538462
n04-esp-roma-p08-c03.txt,Q5,6.69230769230769
n04-esp-roma-p08-c03.txt,Q6,5.97435897435897
n04-esp-roma-p08-c03.txt,Q7,7.82051282051282
n04-esp-roma-p08-c03.txt,Q8,6.20512820512821
n04-esp-roma-p08-c03.txt,Q9,5.62162162162162
n04-esp-roma-p08-c04.txt,Q1,7.60975609756098
n04-esp-roma-p08-c04.txt,Q2,6.87804878048781
n04-esp-roma-p08-c04.txt,Q3,6.92682926829268
n04-esp-roma-p08-c04.txt,Q4,8.24390243902439
n04-esp-roma-p08-c04.txt,Q5,6.85365853658537
n04-esp-roma-p08-c04.txt,Q6,6.70731707317073
n04-esp-roma-p08-c04.txt,Q7,8.02439024390244
n04-esp-roma-p08-c04.txt,Q8,7.375
n04-esp-roma-p08-c04.txt,Q9,6.38461538461539
n04-esp-roma-p08-c05.txt,Q1,7.89473684210526
n04-esp-roma-p08-c05.txt,Q2,6.26315789473684
n04-esp-roma-p08-c05.txt,Q3,6.94736842105263
n04-esp-roma-p08-c05.txt,Q4,7.97368421052632
n04-esp-roma-p08-c05.txt,Q5,8.07894736842105
n04-esp-roma-p08-c05.txt,Q6,7.86842105263158
n04-esp-roma-p08-c05.txt,Q7,8.13157894736842
n04-esp-roma-p08-c05.txt,Q8,7.94736842105263
n04-esp-roma-p08-c05.txt,Q9,7.94736842105263
n04-esp-roma-p09-c04.txt,Q1,7.62790697674419
n04-esp-roma-p09-c04.txt,Q2,6.86046511627907
n04-esp-roma-p09-c04.txt,Q3,6.93023255813954
n04-esp-roma-p09-c04.txt,Q4,8.25581395348837
n04-esp-roma-p09-c04.txt,Q5,7.37209302325581
n04-esp-roma-p09-c04.txt,Q6,7.30232558139535
n04-esp-roma-p09-c04.txt,Q7,8.18604651162791
n04-esp-roma-p09-c04.txt,Q8,7.83720930232558
n04-esp-roma-p09-c04.txt,Q9,7.58139534883721
n04-esp-roma-p09-c05.txt,Q1,7.32608695652174
n04-esp-roma-p09-c05.txt,Q2,5.72340425531915
n04-esp-roma-p09-c05.txt,Q3,6.12765957446809
n04-esp-roma-p09-c05.txt,Q4,7.42553191489362
n04-esp-roma-p09-c05.txt,Q5,7.02127659574468
n04-esp-roma-p09-c05.txt,Q6,7.21276595744681
n04-esp-roma-p09-c05.txt,Q7,7.31914893617021
n04-esp-roma-p09-c05.txt,Q8,7.14893617021277
n04-esp-roma-p09-c05.txt,Q9,6.56521739130435
n04-esp-roma-p09-c06.txt,Q1,6.47826086956522
n04-esp-roma-p09-c06.txt,Q2,8.17391304347826
n04-esp-roma-p09-c06.txt,Q3,7.6304347826087
n04-esp-roma-p09-c06.txt,Q4,7.84782608695652
n04-esp-roma-p09-c06.txt,Q5,6.45652173913044
n04-esp-roma-p09-c06.txt,Q6,5.75
n04-esp-roma-p09-c06.txt,Q7,7.65217391304348
n04-esp-roma-p09-c06.txt,Q8,7
n04-esp-roma-p09-c06.txt,Q9,6
n04-esp-roma-p10-c05.txt,Q1,7.65853658536585
n04-esp-roma-p10-c05.txt,Q2,5.24324324324324
n04-esp-roma-p10-c05.txt,Q3,6.575
n04-esp-roma-p10-c05.txt,Q4,7.68292682926829
n04-esp-roma-p10-c05.txt,Q5,7.97560975609756
n04-esp-roma-p10-c05.txt,Q6,7.63414634146341
n04-esp-roma-p10-c05.txt,Q7,8.02439024390244
n04-esp-roma-p10-c05.txt,Q8,7.82926829268293
n04-esp-roma-p10-c05.txt,Q9,7.53658536585366
n04-esp-roma-p10-c06.txt,Q1,7.06818181818182
n04-esp-roma-p10-c06.txt,Q2,8.45454545454546
n04-esp-roma-p10-c06.txt,Q3,7.95454545454545
n04-esp-roma-p10-c06.txt,Q4,8.11363636363636
n04-esp-roma-p10-c06.txt,Q5,6.81818181818182
n04-esp-roma-p10-c06.txt,Q6,5.70454545454545
n04-esp-roma-p10-c06.txt,Q7,8.02272727272727
n04-esp-roma-p10-c06.txt,Q8,7.25
n04-esp-roma-p10-c06.txt,Q9,6.84090909090909
n04-esp-roma-p10-c07.txt,Q1,7.39024390243903
n04-esp-roma-p10-c07.txt,Q2,7.46341463414634
n04-esp-roma-p10-c07.txt,Q3,7.31707317073171
n04-esp-roma-p10-c07.txt,Q4,8.14634146341463
n04-esp-roma-p10-c07.txt,Q5,7.29268292682927
n04-esp-roma-p10-c07.txt,Q6,6.92682926829268
n04-esp-roma-p10-c07.txt,Q7,7.97560975609756
n04-esp-roma-p10-c07.txt,Q8,7.39024390243903
n04-esp-roma-p10-c07.txt,Q9,7.31707317073171
n04-esp-roma-p11-c06.txt,Q1,6.16216216216216
n04-esp-roma-p11-c06.txt,Q2,7.56756756756757
n04-esp-roma-p11-c06.txt,Q3,6.78378378378378
n04-esp-roma-p11-c06.txt,Q4,7.2972972972973
n04-esp-roma-p11-c06.txt,Q5,5.48648648648649
n04-esp-roma-p11-c06.txt,Q6,5.02777777777778
n04-esp-roma-p11-c06.txt,Q7,7.37837837837838
n04-esp-roma-p11-c06.txt,Q8,6.5
n04-esp-roma-p11-c06.txt,Q9,4.77777777777778
n04-esp-roma-p11-c07.txt,Q1,6.5609756097561
n04-esp-roma-p11-c07.txt,Q2,8.29268292682927
n04-esp-roma-p11-c07.txt,Q3,7.78048780487805
n04-esp-roma-p11-c07.txt,Q4,8.07317073170732
n04-esp-roma-p11-c07.txt,Q5,6.19512195121951
n04-esp-roma-p11-c07.txt,Q6,5.97435897435897
n04-esp-roma-p11-c07.txt,Q7,7.53658536585366
n04-esp-roma-p11-c07.txt,Q8,6.68292682926829
n04-esp-roma-p11-c07.txt,Q9,5.71052631578947
n04-esp-roma-p11-c08.txt,Q1,6.975
n04-esp-roma-p11-c08.txt,Q2,5.975
n04-esp-roma-p11-c08.txt,Q3,6.325
n04-esp-roma-p11-c08.txt,Q4,6.82051282051282
n04-esp-roma-p11-c08.txt,Q5,6.07692307692308
n04-esp-roma-p11-c08.txt,Q6,6.35897435897436
n04-esp-roma-p11-c08.txt,Q7,7.475
n04-esp-roma-p11-c08.txt,Q8,6.85
n04-esp-roma-p11-c08.txt,Q9,5.57894736842105
n04-esp-roma-p12-c07.txt,Q1,7.47368421052632
n04-esp-roma-p12-c07.txt,Q2,8.13157894736842
n04-esp-roma-p12-c07.txt,Q3,7.63157894736842
n04-esp-roma-p12-c07.txt,Q4,8.1578947368421
n04-esp-roma-p12-c07.txt,Q5,6.5
n04-esp-roma-p12-c07.txt,Q6,5.71052631578947
n04-esp-roma-p12-c07.txt,Q7,8.18421052631579
n04-esp-roma-p12-c07.txt,Q8,7.52631578947368
n04-esp-roma-p12-c07.txt,Q9,7.57894736842105
n04-esp-roma-p12-c08.txt,Q1,6.57894736842105
n04-esp-roma-p12-c08.txt,Q2,8.07894736842105
n04-esp-roma-p12-c08.txt,Q3,7.86842105263158
n04-esp-roma-p12-c08.txt,Q4,7.07894736842105
n04-esp-roma-p12-c08.txt,Q5,6.18918918918919
n04-esp-roma-p12-c08.txt,Q6,5.33333333333333
n04-esp-roma-p12-c08.txt,Q7,8.1578947368421
n04-esp-roma-p12-c08.txt,Q8,6.71052631578947
n04-esp-roma-p12-c08.txt,Q9,5.16666666666667
n04-esp-roma-p12-c09.txt,Q1,7.54761904761905
n04-esp-roma-p12-c09.txt,Q2,7.5
n04-esp-roma-p12-c09.txt,Q3,7.64285714285714
n04-esp-roma-p12-c09.txt,Q4,8.16666666666667
n04-esp-roma-p12-c09.txt,Q5,7.54761904761905
n04-esp-roma-p12-c09.txt,Q6,6.73809523809524
n04-esp-roma-p12-c09.txt,Q7,8.19047619047619
n04-esp-roma-p12-c09.txt,Q8,7.85714285714286
n04-esp-roma-p12-c09.txt,Q9,7.80952380952381
n05-tar-lagr-p01-c08.txt,Q1,7
n05-tar-lagr-p01-c08.txt,Q2,8
n05-tar-lagr-p01-c08.txt,Q3,7.44186046511628
n05-tar-lagr-p01-c08.txt,Q4,8
n05-tar-lagr-p01-c08.txt,Q5,6.51162790697674
n05-tar-lagr-p01-c08.txt,Q6,6
n05-tar-lagr-p01-c08.txt,Q7,7.81395348837209
n05-tar-lagr-p01-c08.txt,Q8,7.02325581395349
n05-tar-lagr-p01-c08.txt,Q9,6.7906976744186
n05-tar-lagr-p01-c09.txt,Q1,6.84848484848485
n05-tar-lagr-p01-c09.txt,Q2,7.57575757575758
n05-tar-lagr-p01-c09.txt,Q3,7.21212121212121
n05-tar-lagr-p01-c09.txt,Q4,6.90909090909091
n05-tar-lagr-p01-c09.txt,Q5,6.36363636363636
n05-tar-lagr-p01-c09.txt,Q6,5.66666666666667
n05-tar-lagr-p01-c09.txt,Q7,7.6969696969697
n05-tar-lagr-p01-c09.txt,Q8,6.87878787878788
n05-tar-lagr-p01-c09.txt,Q9,6.78787878787879
n05-tar-lagr-p01-c10.txt,Q1,7.64444444444445
n05-tar-lagr-p01-c10.txt,Q2,6.35555555555556
n05-tar-lagr-p01-c10.txt,Q3,6.82222222222222
n05-tar-lagr-p01-c10.txt,Q4,7.77777777777778
n05-tar-lagr-p01-c10.txt,Q5,7.46666666666667
n05-tar-lagr-p01-c10.txt,Q6,7.6
n05-tar-lagr-p01-c10.txt,Q7,8.08888888888889
n05-tar-lagr-p01-c10.txt,Q8,7.57777777777778
n05-tar-lagr-p01-c10.txt,Q9,7.84444444444444
n05-tar-lagr-p02-c09.txt,Q1,7.21739130434783
n05-tar-lagr-p02-c09.txt,Q2,7.71739130434783
n05-tar-lagr-p02-c09.txt,Q3,7.43478260869565
n05-tar-lagr-p02-c09.txt,Q4,7.82608695652174
n05-tar-lagr-p02-c09.txt,Q5,7.06521739130435
n05-tar-lagr-p02-c09.txt,Q6,6.19565217391304
n05-tar-lagr-p02-c09.txt,Q7,7.65217391304348
n05-tar-lagr-p02-c09.txt,Q8,7.04347826086957
n05-tar-lagr-p02-c09.txt,Q9,7.19565217391304
n05-tar-lagr-p02-c10.txt,Q1,8.04878048780488
n05-tar-lagr-p02-c10.txt,Q2,7.41463414634146
n05-tar-lagr-p02-c10.txt,Q3,7.70731707317073
n05-tar-lagr-p02-c10.txt,Q4,8.14634146341463
n05-tar-lagr-p02-c10.txt,Q5,7.73170731707317
n05-tar-lagr-p02-c10.txt,Q6,7.1219512195122
n05-tar-lagr-p02-c10.txt,Q7,8.19512195121951
n05-tar-lagr-p02-c10.txt,Q8,7.92682926829268
n05-tar-lagr-p02-c10.txt,Q9,8.12195121951219
n05-tar-lagr-p02-c11.txt,Q1,7.31111111111111
n05-tar-lagr-p02-c11.txt,Q2,6.38636363636364
n05-tar-lagr-p02-c11.txt,Q3,6.57777777777778
n05-tar-lagr-p02-c11.txt,Q4,7.55555555555556
n05-tar-lagr-p02-c11.txt,Q5,7.48888888888889
n05-tar-lagr-p02-c11.txt,Q6,7.28888888888889
n05-tar-lagr-p02-c11.txt,Q7,7.82222222222222
n05-tar-lagr-p02-c11.txt,Q8,7.48888888888889
n05-tar-lagr-p02-c11.txt,Q9,7.35555555555556
n05-tar-lagr-p03-c10.txt,Q1,8.44186046511628
n05-tar-lagr-p03-c10.txt,Q2,7.37209302325581
n05-tar-lagr-p03-c10.txt,Q3,7.81395348837209
n05-tar-lagr-p03-c10.txt,Q4,8.93023255813954
n05-tar-lagr-p03-c10.txt,Q5,8.44186046511628
n05-tar-lagr-p03-c10.txt,Q6,8.16279069767442
n05-tar-lagr-p03-c10.txt,Q7,8.74418604651163
n05-tar-lagr-p03-c10.txt,Q8,8.51162790697674
n05-tar-lagr-p03-c10.txt,Q9,8.58139534883721
n05-tar-lagr-p03-c11.txt,Q1,6.83333333333333
n05-tar-lagr-p03-c11.txt,Q2,8
n05-tar-lagr-p03-c11.txt,Q3,7.61111111111111
n05-tar-lagr-p03-c11.txt,Q4,8.19444444444444
n05-tar-lagr-p03-c11.txt,Q5,5.94285714285714
n05-tar-lagr-p03-c11.txt,Q6,6
n05-tar-lagr-p03-c11.txt,Q7,8.22222222222222
n05-tar-lagr-p03-c11.txt,Q8,6.72222222222222
n05-tar-lagr-p03-c11.txt,Q9,5.72727272727273
n05-tar-lagr-p03-c12.txt,Q1,6.18181818181818
n05-tar-lagr-p03-c12.txt,Q2,8.84848484848485
n05-tar-lagr-p03-c12.txt,Q3,7.84848484848485
n05-tar-lagr-p03-c12.txt,Q4,8.72727272727273
n05-tar-lagr-p03-c12.txt,Q5,5.39393939393939
n05-tar-lagr-p03-c12.txt,Q6,4.875
n05-tar-lagr-p03-c12.txt,Q7,8
n05-tar-lagr-p03-c12.txt,Q8,6.4375
n05-tar-lagr-p03-c12.txt,Q9,5.58064516129032
n05-tar-lagr-p04-c11.txt,Q1,7
n05-tar-lagr-p04-c11.txt,Q2,7.38461538461539
n05-tar-lagr-p04-c11.txt,Q3,6.97435897435897
n05-tar-lagr-p04-c11.txt,Q4,8.02564102564103
n05-tar-lagr-p04-c11.txt,Q5,6.8974358974359
n05-tar-lagr-p04-c11.txt,Q6,6
n05-tar-lagr-p04-c11.txt,Q7,8.05128205128205
n05-tar-lagr-p04-c11.txt,Q8,7.30769230769231
n05-tar-lagr-p04-c11.txt,Q9,6.86842105263158
n05-tar-lagr-p04-c12.txt,Q1,5.48648648648649
n05-tar-lagr-p04-c12.txt,Q2,7.91891891891892
n05-tar-lagr-p04-c12.txt,Q3,6.56756756756757
n05-tar-lagr-p04-c12.txt,Q4,7.72972972972973
n05-tar-lagr-p04-c12.txt,Q5,5.38235294117647
n05-tar-lagr-p04-c12.txt,Q6,5.14705882352941
n05-tar-lagr-p04-c12.txt,Q7,7.78378378378378
n05-tar-lagr-p04-c12.txt,Q8,6.30555555555556
n05-tar-lagr-p04-c12.txt,Q9,5.67647058823529
n05-tar-lagr-p04-c13.txt,Q1,7.91176470588235
n05-tar-lagr-p04-c13.txt,Q2,6.76470588235294
n05-tar-lagr-p04-c13.txt,Q3,7.20588235294118
n05-tar-lagr-p04-c13.txt,Q4,8.45454545454546
n05-tar-lagr-p04-c13.txt,Q5,7.61764705882353
n05-tar-lagr-p04-c13.txt,Q6,7.23529411764706
n05-tar-lagr-p04-c13.txt,Q7,8.26470588235294
n05-tar-lagr-p04-c13.txt,Q8,7.67647058823529
n05-tar-lagr-p04-c13.txt,Q9,6
n05-tar-lagr-p05-c01.txt,Q1,7.28571428571429
n05-tar-lagr-p05-c01.txt,Q2,7.14285714285714
n05-tar-lagr-p05-c01.txt,Q3,7.07142857142857
n05-tar-lagr-p05-c01.txt,Q4,6.76923076923077
n05-tar-lagr-p05-c01.txt,Q5,6.83333333333333
n05-tar-lagr-p05-c01.txt,Q6,6.66666666666667
n05-tar-lagr-p05-c01.txt,Q7,7.80952380952381
n05-tar-lagr-p05-c01.txt,Q8,7.28571428571429
n05-tar-lagr-p05-c01.txt,Q9,7.11904761904762
n05-tar-lagr-p05-c12.txt,Q1,5.65853658536585
n05-tar-lagr-p05-c12.txt,Q2,8.51219512195122
n05-tar-lagr-p05-c12.txt,Q3,7.19512195121951
n05-tar-lagr-p05-c12.txt,Q4,7.19512195121951
n05-tar-lagr-p05-c12.txt,Q5,4.65
n05-tar-lagr-p05-c12.txt,Q6,4.53846153846154
n05-tar-lagr-p05-c12.txt,Q7,7.78048780487805
n05-tar-lagr-p05-c12.txt,Q8,6.51219512195122
n05-tar-lagr-p05-c12.txt,Q9,5.08571428571429
n05-tar-lagr-p05-c13.txt,Q1,7.42857142857143
n05-tar-lagr-p05-c13.txt,Q2,7.37142857142857
n05-tar-lagr-p05-c13.txt,Q3,7.31428571428571
n05-tar-lagr-p05-c13.txt,Q4,7.65714285714286
n05-tar-lagr-p05-c13.txt,Q5,6.48571428571429
n05-tar-lagr-p05-c13.txt,Q6,7.08571428571429
n05-tar-lagr-p05-c13.txt,Q7,7.8
n05-tar-lagr-p05-c13.txt,Q8,7.25714285714286
n05-tar-lagr-p05-c13.txt,Q9,5.45454545454545
n05-tar-lagr-p06-c01.txt,Q1,6.70731707317073
n05-tar-lagr-p06-c01.txt,Q2,7.39024390243903
n05-tar-lagr-p06-c01.txt,Q3,6.85365853658537
n05-tar-lagr-p06-c01.txt,Q4,7.725
n05-tar-lagr-p06-c01.txt,Q5,6.25641025641026
n05-tar-lagr-p06-c01.txt,Q6,5.875
